23,12144,30
69,33374,500
47,24318,1000
27,13816,900
105,47732,150
63,31041,900
88,18661,1000
8,4244,20000
147,41846,20000
59,29614,600
78,36921,30
91,42249,30
35,18247,20000
95,33835,20000
55,28013,20000
16,8465,30
145,23749,1000
35,17903,30
42,21624,1000
108,48669,30
29,14781,180
119,9336,20000
41,21162,1000
43,22394,30
78,37024,1000
94,42561,600
16,8521,30
44,22845,1000
117,52145,30
57,28693,900
30,15484,500
70,33811,20000
76,36428,1000
88,40980,4000
101,38850,20000
105,47848,500
48,24672,30
58,29034,1000
57,28806,600
128,56425,30
46,23440,1
110,49397,1000
31,15946,30
37,19328,160
128,56183,20000
59,29471,30
148,63288,1000
95,43500,30
143,61520,30
45,23120,30
19,10169,30
117,32613,600
17,8614,500
12,6322,1000
4,1888,500
46,23669,1000
62,30623,1000
129,56620,20000
149,64138,2000
55,376,2000
114,51022,1
138,40123,30
64,31700,1
88,41007,1000
80,37980,600
63,31175,1000
74,35321,1000
137,53284,20000
87,40492,1000
56,28437,500
87,19074,20000
14,7180,1000
107,28428,30
98,44795,30
145,62330,30
36,17103,1000
119,7203,20000
84,38664,20000
77,36736,20000
64,31409,20000
128,54354,20000
147,63150,300
113,50734,1000
147,44952,20000
88,32953,800
81,38088,200
84,11608,20000
92,42487,4000
139,60302,30
60,30113,1000
44,22087,30
18,9278,900
106,1759,30
72,34756,900
101,44743,20000
10,5079,900
46,23760,30
56,28584,30
17,8769,800
35,17926,500
83,38862,500
150,64418,1000
68,8858,30
150,46220,1000
97,38850,20000
108,2112,1000
110,4147,4000
81,38048,30
56,28382,4000
109,47656,600
137,55530,20000
141,42777,1000
13,6556,1000
41,21307,20000
108,48953,1000
41,20937,1000
33,16846,30
95,22805,1000
79,15104,1000
6,3081,30
12,6052,1000
44,22813,30
138,59847,600
109,21969,20000
9,4715,30
116,32080,20000
16,8102,1000
117,48655,20000
9,4904,30
53,27324,30
73,11577,1000
150,64540,20000
68,33293,30
42,21803,1000
41,21140,800
22,11361,20000
141,11799,20000
42,21732,30
112,39891,1000
10,5014,400
59,29485,30
30,15406,30
99,45481,400
133,36721,20000
12,6399,20000
20,10506,600
23,11967,1000
110,44772,20000
96,43972,300
55,27827,600
82,38597,1
87,32115,20000
63,31222,30
27,13866,4000
14,7299,30
61,28155,1000
82,38775,1000
137,40783,20000
117,52331,800
65,30886,1000
29,15064,1000
33,16838,30
17,8765,30
125,55300,30
147,63287,30
50,25707,1
136,18968,1
89,41442,1
13,6299,700
118,33151,30
111,49975,30
13,6746,1000
49,25149,30
87,40525,30
78,36976,30
44,22776,2000
88,40597,1000
60,30112,20000
18,9619,200
115,51493,1
36,16792,500
2,1001,30
6,3110,80
16,8408,700
119,52731,30
41,21031,800
70,10020,20000
106,47020,20000
137,59646,20000
53,27122,20
136,59318,1000
1,468,4000
106,48187,600
17,8424,1000
21,10534,30
35,18100,1000
114,31408,1000
99,45174,1000
17,8713,2000
84,39325,4000
124,10358,30
136,59144,30
95,43618,800
14,7317,30
98,19108,20000
73,34976,1000
147,45013,30
116,51572,900
100,28056,20000
112,50404,700
29,14928,30
100,45784,30
32,16153,1000
52,26914,20000
127,56038,1000
17,8897,700
31,15891,30
135,18376,1
32,16734,1000
23,11917,30
21,10867,160
116,23138,20000
150,64447,30
72,34624,30
142,61292,20000
41,21389,1000
65,6050,20000
2,1054,20000
107,48279,2000
9,4444,20000
15,7725,30
93,42791,1000
107,28707,30
132,57926,1000
101,46015,200
73,11598,800
111,50039,1000
30,15388,1000
133,58088,1000
43,22056,30
133,57678,30
20,10641,500
55,1298,1000
88,40816,1000
8,4106,30
18,9632,30
27,13709,4000
54,27727,1000
47,24322,20000
144,62048,20000
99,45274,30
85,39790,1
100,45580,1
38,19623,1000
114,51140,30
53,27264,30
42,21817,1000
124,10691,2000
134,32665,20000
59,3840,1000
105,47731,30
136,39889,1000
76,13538,30
97,24223,1
5,2280,1000
44,22439,30
89,41354,300
3,1734,90
74,35412,1000
63,30984,600
22,11547,30
10,5269,30
34,17437,1
144,62137,4000
72,34461,20000
116,5820,30
90,13838,20000
46,23464,900
81,38349,2000
34,17428,30
70,33694,1000
38,19350,300
89,41445,900
139,60326,800
45,23110,30
43,22053,1000
61,4631,1000
102,46483,70
109,49153,1000
78,36897,1000
66,32478,30
48,24675,900
142,54650,30
65,7535,30
103,46780,20000
45,23200,800
65,32061,4000
51,26131,20000
82,15980,1000
28,14389,300
107,48483,30
78,37109,1000
53,27301,20000
146,44144,20000
147,63360,2000
1,372,30
115,48238,20000
128,36640,1000
100,25061,1000
42,21598,30
37,18945,30
143,22982,1000
116,51935,30
36,18414,1000
131,57341,20000
141,60806,20000
110,49498,6000
94,22262,1000
109,48995,1000
146,62826,800
112,49876,30
73,35233,1000
96,2357,20000
2,893,600
11,5768,900
57,28941,1000
129,56839,300
29,14962,1000
59,29744,30
38,19676,400
21,10944,30
109,48997,2000
1,193,30
10,4954,30
99,44491,30
46,23731,500
133,58216,800
1,183,1
99,20142,20000
16,8194,500
51,25953,1000
81,38071,1000
116,51636,30
128,56392,20000
21,11018,30
75,12930,1
5,2154,20000
97,44348,600
140,60497,800
90,20061,1000
83,38919,30
127,55849,1000
48,9644,20000
116,51925,700
115,51217,30
48,24868,1000
78,37054,1000
129,14927,1000
17,9021,1000
37,19142,70
119,52926,30
111,49878,300
142,61302,800
17,8839,30
8,4038,1000
32,16651,500
47,24178,30
69,33533,30
80,14041,1000
10,5369,20000
28,14283,1000
125,55197,1000
17,8893,1000
7,3608,900
8,3964,700
93,22177,1000
35,16805,1000
95,23152,20000
80,36532,1000
83,17131,20000
40,20684,140
128,37241,1000
10,3713,30
85,39640,2000
85,39811,800
20,10313,1
15,7925,1000
109,49183,30
24,12561,20000
38,19781,30
109,29452,1000
139,60263,1
75,35967,1000
48,24809,20000
77,26867,20000
147,63005,30
14,5706,20000
79,37265,30
74,35361,600
121,53560,1000
21,9584,20000
20,10551,30
143,43656,20000
84,12976,20000
74,35346,1000
108,48690,1000
13,6458,4000
22,11342,20000
2,799,190
110,2626,1000
86,40248,20000
94,43351,20000
28,14415,1000
22,11535,800
80,37620,1000
136,59346,20000
4,2184,1000
122,53966,1000
111,49719,20000
116,51882,600
89,41422,800
28,14533,1000
92,21252,500
53,27000,800
83,38902,30
20,10199,600
54,27623,500
58,3334,1000
60,29812,1000
137,40106,1000
110,49500,300
113,50700,600
64,6706,30
44,22787,20000
89,19316,30
14,7440,1
96,43894,20000
62,30868,20000
77,36168,1000
63,6052,1000
139,15824,20000
14,7344,20000
98,44877,1000
130,57049,30
30,15590,20000
98,45062,20000
133,58258,30
16,8153,4000
61,30438,700
58,29230,1000
29,15207,30
63,31058,1
128,37195,1000
65,32081,20000
76,36102,600
7,3506,30
115,32034,1000
43,22380,1000
33,16750,1000
124,49046,1
63,28952,20000
16,7661,1000
129,56594,600
142,61454,1000
68,33243,1000
72,3239,20000
47,24085,80
34,17347,2000
5,2385,30
112,50172,30
81,38058,20000
146,61657,600
122,54153,1000
7,924,30
60,24669,20000
34,17505,1000
104,47301,1000
27,14044,30
68,9072,2000
92,42456,30
86,40302,30
62,5430,1000
74,32515,200
27,14251,30
114,50889,30
33,16872,1000
72,34570,1000
49,25085,20000
125,55210,30
57,2962,1
33,17111,2000
134,58590,30
60,29674,30
76,36462,30
87,40756,600
32,16590,20000
4,1862,20000
41,20866,1000
32,16517,30
33,16153,1000
44,20695,30
90,41659,20000
59,3221,30
12,6258,1000
21,10883,1
115,51523,2000
64,31409,20000
69,31801,20000
116,51802,30
124,10158,20000
83,38957,30
56,28283,1000
28,14553,1
15,7203,20000
138,19869,20000
18,9464,30
49,25262,30
62,4764,1000
57,28452,30
95,43643,30
23,11188,1000
3,1698,30
39,20290,20000
119,52482,1000
138,59670,20000
118,33056,1
121,53498,30
27,8599,20000
73,10650,30
113,1366,20000
126,55464,500
65,7404,1000
63,24759,20000
134,12887,20000
81,38253,30
19,9979,400
72,34644,1000
51,24181,20000
54,27474,20000
57,28662,1000
8,2928,1000
102,46405,2000
31,15782,30
21,10464,30
17,8890,30
148,63695,1000
2,1141,1000
148,63465,1000
104,47273,1000
86,39329,20000
97,21365,20000
49,24924,180
93,42834,30
122,49423,20000
22,11361,20000
106,27560,1000
11,5553,1000
49,25023,1000
104,47125,1000
91,42027,1000
56,28190,1000
3,1652,1000
63,30950,1000
62,30849,1000
127,55954,20000
51,26374,30
99,45332,30
100,44151,30
127,55993,700
30,7085,20000
22,11313,1000
51,26396,30
139,42190,1
60,29828,1000
79,32343,20000
15,7948,1000
4,2095,1000
149,63880,2000
93,10532,20000
115,50913,800
70,33936,700
113,50728,30
58,3213,1000
127,55977,20000
127,36237,20000
6,3281,600
100,45556,1000
141,45691,20000
80,15599,1000
114,51087,1000
46,23612,30
47,24116,20000
34,17429,1000
98,44993,4000
1,79,20000
66,28827,30
65,32030,1
119,52998,2000
142,61218,1000
90,41734,30
25,1011,20000
134,39674,1000
13,6977,20000
9,4533,30
65,31497,1000
11,5623,20000
92,42532,1
86,40142,800
114,650,20000
110,49506,30
112,50075,1000
13,6574,30
64,31475,1000
144,61446,20000
142,61218,1000
36,18650,500
44,22197,20000
49,25008,700
35,18091,20000
28,14571,800
12,6032,1000
116,51632,20000
21,10681,1000
118,9384,30
118,52592,1000
136,59152,5000
1,494,1000
102,43803,20000
105,27525,30
149,64055,20000
118,52395,30
66,7925,1000
14,7134,700
146,63010,30
48,24561,1000
150,64431,1000
27,6218,1000
145,61802,1000
117,52181,1000
92,27197,20000
82,15884,1000
15,8094,30
39,20235,3000
80,37951,1
16,8223,20000
14,7084,30
89,41368,30
114,50843,1000
12,2852,700
58,29240,1000
111,49676,1000
128,37444,1000
135,36093,20000
79,37320,20000
29,14954,1000
71,34128,900
145,61916,30
18,9647,30
135,59017,30
104,47345,20
83,38969,1
21,10765,900
43,21885,1000
33,17034,20000
88,40959,30
134,57677,20000
2,1073,20000
2,690,800
142,61257,5000
92,42727,30
37,18894,1000
36,15269,30
5,2521,1000
96,44314,900
116,6148,1000
122,53806,20000
86,40259,30
102,46610,1000
106,48027,1000
72,34738,700
55,28111,500
120,49729,2000
19,9412,20000
58,29116,400
148,44166,20000
52,26549,30
30,15556,30
140,41958,2000
33,16928,20000
89,41283,1000
139,60337,1000
49,25136,1
65,7022,30
134,58425,30
141,42229,20000
141,61107,20
4,1196,20000
143,21418,20000
28,14304,1000
143,61603,30
52,26628,30
76,36403,30
124,54866,30
55,27801,2000
27,14261,2000
137,40852,1000
24,12445,1000
104,40078,20000
17,8665,800
19,10037,400
54,27517,2000
27,14041,1000
41,21221,1000
8,4325,20000
99,25151,20000
103,45346,1000
100,45688,1000
127,55830,600
37,19182,20000
27,11179,20000
144,54180,700
49,25207,4000
53,27284,20000
93,43083,30
24,12296,1000
92,42671,1000
77,14041,1000
58,29332,500
100,45860,1000
113,50752,700
61,30113,1000
5,2425,20000
99,24692,20000
49,25009,30
150,64212,800
39,19630,20000
75,35884,70
133,38539,20000
20,10596,1000
102,46730,300
147,63086,500
67,32761,30
36,18537,500
118,32532,30
85,39841,1000
33,17215,2000
139,19979,1000
19,9856,1000
93,43004,1000
6,2395,20000
136,59284,20000
106,48161,1000
139,60228,900
114,28297,20000
100,45496,30
135,58843,20000
94,43118,900
114,6646,4000
59,21492,2000
116,17547,20000
122,6646,4000
123,54637,30
1,227,30
54,19851,20000
52,26672,1000
124,54726,30
51,26169,1
142,50957,800
94,33187,20000
145,31183,20000
106,48090,1000
53,27160,1000
106,43721,20000
29,14915,20000
58,29209,1000
23,11730,300
73,34895,1000
36,18519,300
92,42411,20000
125,51474,20000
135,58933,600
20,10607,2000
17,9097,700
36,17934,700
87,18968,1
32,16354,20000
21,6680,20000
18,9330,1000
149,52742,30
98,24145,30
9,4845,1000
146,62670,500
49,21573,20000
57,2778,20000
87,40555,20000
109,49160,1
39,19326,20000
122,53910,800
1,462,600
34,17799,1
24,12392,1000
117,32469,20000
137,59735,20000
39,19966,2000
52,26759,500
68,33064,600
33,17166,1000
84,39247,200
97,23767,20000
27,14195,30
135,58880,800
4,1769,1000
114,50927,1000
92,21208,1
123,54408,600
142,61391,30
92,42496,500
122,53977,20000
97,24138,800
2,369,1000
103,46719,30
114,51170,300
64,31373,30
19,9979,400
17,8862,20000
60,4433,1000
74,35383,500
11,5287,30
21,11131,2000
125,55038,30
65,32047,30
13,6727,20000
66,29086,20000
3,1598,1000
77,36772,400
36,14619,20000
63,30960,1000
31,15828,30
127,55779,2000
142,61412,400
18,9152,20000
143,61807,30
46,23621,800
87,40468,1
73,11027,1000
79,36902,1000
125,55231,30
34,17054,1000
67,32783,1000
139,60387,1000
10,4563,20000
9,4427,800
128,48466,30
46,23824,30
53,27163,1000
46,23839,1000
57,28864,1
148,44475,20000
98,44838,20000
102,46533,1000
19,438,20000
53,27193,30
56,28402,30
83,39165,600
129,56607,4000
49,25306,700
66,32209,1000
64,6539,1000
77,11745,20000
108,48891,60
80,15469,30
112,50077,600
65,24231,20000
70,33741,70
59,29713,1000
85,39811,800
53,23745,20000
92,42455,1000
115,51316,600
147,63355,20000
69,33622,30
119,52809,1000
21,10534,30
87,40494,900
135,59109,4000
2,656,30
6,3002,20000
54,27484,30
133,58089,1000
47,24283,1000
69,33043,2000
104,47374,30
77,36622,20000
40,20422,1000
2,732,1000
113,30810,20000
88,40951,30
42,21156,30
116,51909,30
129,56577,70
85,39156,30
106,28059,20000
13,6537,1000
140,60802,1000
2,1151,1000
53,27105,1000
78,37088,20000
52,9245,20000
59,29505,30
26,13441,20000
111,49731,20000
29,13770,30
72,34712,1000
77,28667,30
55,27999,20000
96,384,20000
99,45107,20
139,39414,20000
109,33655,20000
82,38688,20000
140,60623,900
129,1196,20000
73,3532,20000
108,3162,2000
87,38867,20000
49,24993,1000
67,32660,300
87,40420,1000
53,25146,20000
144,61960,1000
41,21275,800
2,1071,30
72,34564,30
107,48615,1
19,9843,800
104,47185,600
112,49706,30
112,50338,300
3,1326,500
59,29672,1000
10,4948,600
112,50312,1000
47,24269,600
126,55631,30
138,18677,30
12,6000,30
33,17200,1000
148,63678,1000
92,42550,300
31,15856,1
52,26584,1000
84,39537,30
122,34734,1000
11,5671,1000
44,22538,20000
92,36879,20000
69,33456,200
31,3734,20000
26,13210,30
78,35707,1000
122,54119,1000
28,14340,20000
43,22105,30
146,62835,20000
124,54734,700
74,34745,30
5,2293,1000
98,44760,30
135,58779,30
48,24565,600
2,705,30
73,35054,30
99,25392,30
8,3916,4000
22,11541,600
115,51553,1000
61,29910,1000
25,11040,700
102,46437,1000
68,32971,100
36,18114,700
65,7334,1
140,54650,30
147,61746,700
72,34227,20000
79,36818,20000
70,33868,20000
24,12561,20000
70,33810,7000
60,29816,20000
71,34197,1000
17,8953,30
25,13082,1000
71,33810,7000
54,27601,30
114,31508,30
42,21588,900
65,7408,30
45,22985,30
76,36250,30
145,62163,20000
147,63127,30
79,37488,30
107,28506,1000
128,32595,20000
33,16991,30
136,50165,20000
44,22629,700
117,52079,30
38,19439,30
85,39981,30
85,39973,30
35,18205,2000
146,62872,30
23,11764,1000
79,37313,30
28,14538,30
150,64282,20000
128,56500,1000
31,15900,1000
35,17782,1000
2,285,700
104,47172,1000
122,7942,30
60,29976,30
137,56418,20000
112,50355,400
82,38506,20000
103,26849,900
61,30468,1000
16,8271,900
133,56931,30
116,32433,1000
99,21042,20000
103,47091,30
49,25091,1000
118,52364,30
113,50759,30
78,13952,20000
7,3397,2000
106,47965,300
106,48164,1000
20,10428,900
14,7081,1000
83,39147,600
89,41215,20000
32,16389,300
54,1080,1000
42,21413,20000
98,24162,400
18,9419,600
45,23390,600
19,9703,30
49,23501,1000
150,62352,20000
46,23436,600
2,1074,20000
54,27600,1000
50,25431,700
43,21946,1000
40,20439,3000
60,25603,30
116,51808,400
119,52962,1000
124,54750,1000
127,55829,30
111,49836,30
88,40109,300
135,58873,30
99,45189,1000
32,16662,1000
70,10277,20000
119,52765,20000
101,35840,20000
112,50140,1000
87,40579,30
76,36113,20000
33,17185,30
148,58206,20000
140,60711,20000
43,22089,3000
73,35280,20000
6,2620,1000
79,10195,20000
13,6917,5000
142,61270,20000
51,23469,30
53,26784,1000
21,11009,20000
114,48073,20000
64,31454,30
94,43325,20000
70,33385,1000
28,14306,1000
118,33091,30
137,59721,30
55,28138,1
11,5502,700
27,13929,160
73,34942,30
28,14606,30
19,9721,1000
10,4958,600
114,51081,30
48,24870,1000
32,15233,1000
124,54086,20000
131,38168,20000
113,2653,1000
38,18803,30
144,61788,20000
69,33546,800
27,13161,20000
43,21973,20000
81,38301,1000
129,16167,20000
90,41393,1000
129,37827,30
13,6716,1000
141,21633,20000
70,33638,30
57,28713,30
41,21054,30
39,20097,20000
15,7410,1000
15,7570,900
12,5457,20000
37,18961,1000
89,41225,20000
51,26073,1000
18,9349,30
116,51611,500
58,29076,30
12,5852,1000
90,41689,1000
81,38143,1000
88,40754,30
114,50926,30
62,30833,500
29,15117,1000
117,52148,1000
132,57733,1000
1,113,30
52,26578,30
35,14909,1000
135,39772,1000
13,6482,1000
35,18179,20000
96,39821,20000
42,21909,30
92,42615,30
79,37296,30
39,20165,800
78,33598,4000
110,49498,6000
145,1947,20000
105,47531,1000
145,62548,1000
102,26748,30
132,57957,1000
93,42800,20000
149,44967,1000
19,9867,300
113,50495,700
25,12778,1000
140,60205,2000
108,48823,20000
82,38680,500
146,62529,600
134,58549,2000
135,58846,1000
12,2688,20000
8,4191,500
34,17809,30
137,58823,1000
136,59405,1000
122,54128,600
75,35946,600
90,41711,20000
71,32280,20000
117,32641,30
147,62817,30
36,18613,40
110,49545,600
48,24601,30
68,8523,30
16,8529,30
129,56411,20000
108,48706,30
76,36224,30
27,14090,600
20,10582,1000
80,37638,20000
49,25115,30
1,106,30
98,44758,1
122,52684,1000
140,60673,3000
105,47826,900
129,37511,900
56,22719,20000
95,43636,30
84,17322,30
61,30234,30
51,7914,30
85,39572,160
70,33923,1000
140,60395,800
126,55678,1000
55,27850,20000
108,48890,900
69,33454,30
64,31601,30
10,4463,30
124,54933,1000
116,7649,1
3,1333,1
83,39012,1000
113,31103,1000
9,4714,20000
127,55474,30
98,24458,7000
74,35493,30
146,62942,30
150,64363,1000
120,53301,1000
132,53063,7000
141,61086,1000
110,29450,1000
147,62962,1000
48,24568,500
42,21565,70
73,11545,1000
81,38031,200
96,44275,600
110,49557,1000
75,35734,20000
95,42369,1000
8,3904,30
7,3572,20000
121,51239,20000
53,27097,20000
32,16755,1000
27,14023,30
101,26489,30
64,31572,1000
33,16619,30
41,21039,1000
16,8617,30
36,18566,1000
147,63298,20000
6,3173,30
123,54490,180
3,1240,500
67,32628,500
133,58162,20000
58,28971,1000
48,24772,30
23,11726,1
38,19476,1
89,41540,30
131,57344,30
122,53984,1000
13,6538,1
65,26088,1000
134,57929,30
16,8101,4000
144,62130,1000
102,46550,1
126,36421,1000
53,24321,20000
53,27066,30
49,25271,2000
115,51397,4000
82,38440,1000
106,47992,400
45,22974,2000
92,21558,30
99,25067,30
127,56096,2000
2,715,500
147,63362,800
115,51479,400
7,3476,1000
95,43552,20000
82,38782,20000
132,55299,20000
36,18770,30
41,21013,2000
136,59421,1000
126,36272,1
99,45278,1000
104,27479,20000
32,16262,1000
85,39979,30
134,58555,20000
73,35027,700
20,10223,1000
129,56648,3000
97,44374,30
101,46329,1000
93,42964,1000
93,42882,1000
84,11068,20000
137,56935,30
147,6283,30
127,56137,30
3,1464,1000
9,4617,1
122,53984,1000
112,50096,1000
137,19246,30
131,57487,30
26,13289,1000
68,33130,1000
136,59389,30
15,8057,1000
35,17944,600
37,19183,20000
34,17293,1000
28,14680,20000
52,26528,20
132,57744,80
20,10357,300
129,56837,1000
136,58755,1000
139,60168,500
119,33157,1000
118,8721,1000
18,9402,900
79,13858,20000
25,12908,140
121,53479,30
144,62207,600
53,27068,30
80,37738,1000
83,39174,900
81,15329,1000
134,58663,1000
29,15042,1
19,9415,500
150,64401,20000
137,59780,20000
13,6840,30
131,38659,1000
126,55676,30
45,23131,1000
79,37259,30
124,54677,1000
135,18476,1000
19,10142,30
94,43344,20000
79,14826,30
77,1575,30
58,3238,30
97,44615,900
50,25578,1000
104,47292,1000
77,13677,4000
6,2867,1000
97,44440,1000
14,7273,1
5,2751,1000
19,9671,1000
122,53851,1000
139,60190,1000
23,12095,30
103,46536,600
126,52458,20000
53,24482,1000
4,1783,700
101,45895,1000
32,16379,2000
89,41210,1000
142,61382,500
110,49473,1000
112,5499,30
145,44315,1000
47,23140,30
82,38434,1000
108,28801,1000
69,33371,1000
27,14172,500
41,21402,20000
130,57036,1000
87,40644,1000
35,18080,1000
17,8897,700
12,6336,600
98,24932,4000
145,62449,1
19,9729,1000
115,31781,2000
26,13382,1
29,12991,20000
4,2066,20000
67,8174,30
85,39735,400
11,5470,20000
150,64467,300
120,53096,1
86,40249,800
134,3796,20000
117,52181,1000
31,15836,800
123,53322,20000
115,51349,1000
121,53534,700
51,25868,20000
107,48570,30
14,7105,30
99,45154,900
10,5305,30
33,16778,1000
102,46414,20000
69,33328,500
24,12691,1000
40,20704,4000
107,28408,30
141,60923,20000
134,58640,600
145,62363,1000
82,37972,1000
20,10330,30
80,37703,600
111,49838,30
80,37850,1000
17,9070,700
61,30282,500
82,38775,1000
9,4429,30
15,7715,400
19,9903,30
140,60547,1000
52,25729,1000
22,11435,1000
46,23840,20000
109,49119,1000
128,56202,600
68,33265,30
20,10613,1000
16,8285,20000
129,56723,30
129,37857,1
11,5077,1000
31,15842,30
44,16012,20000
70,33192,400
74,34198,800
150,64428,800
54,27501,600
134,17598,20000
52,26449,20000
81,38093,1000
20,10105,20000
85,39909,3000
118,51710,20000
51,25966,4000
98,24621,1000
12,6318,1000
76,36421,1000
142,22262,1000
23,12067,1000
62,30581,20000
139,48204,30
137,59507,30
88,40911,30
46,23841,900
46,23574,30
11,1918,20000
47,24018,1000
47,24011,700
38,19724,20000
120,50131,20000
67,7683,30
133,16100,900
2,853,20000
8,4343,30
111,49689,30
147,45237,30
90,41988,20000
119,52858,30
17,4641,1000
17,8644,30
85,39649,30
58,24976,20000
99,45218,30
27,13811,20000
118,52494,30
27,14144,20000
68,33208,30
39,20228,500
18,9257,500
59,3739,1000
142,42898,30
27,13952,20000
116,51625,1000
86,40193,30
120,53276,30
31,15993,30
91,19862,20000
49,10224,20000
46,22024,600
20,10260,30
18,9189,300
27,14055,4000
7,3638,500
143,43701,20000
56,28193,700
21,10311,30
107,28506,1000
58,29086,20000
104,47275,1000
128,56509,3000
124,54825,700
67,32787,2000
30,15345,1000
47,16846,30
86,40381,600
124,54808,30
67,32610,300
48,24480,1000
5,2535,30
77,31942,20000
78,36999,800
105,47760,30
11,5519,700
41,21239,700
16,8407,1000
103,46930,30
22,11338,1000
106,48081,1000
128,56408,30
48,16846,30
112,50389,30
80,37692,800
65,31942,20000
147,44962,30
78,14565,30
26,13238,30
127,2829,20000
140,60343,20000
125,55204,1000
66,2489,20000
93,42768,20000
16,8278,30
57,28861,1000
135,58888,20000
99,45222,20000
105,47684,900
32,16335,30
141,42836,1000
5,2390,20000
84,39424,600
7,3688,1000
70,10277,20000
47,23975,30
91,42045,2000
143,61703,20000
22,11198,600
103,47057,30
118,52519,30
12,6310,30
6,3197,30
51,26079,700
115,51414,1000
33,17160,1000
12,5522,20000
7,3755,30
12,6134,1000
47,24343,30
135,58988,1000
47,23948,30
19,9832,20000
100,45070,20000
136,59311,20000
114,29945,30
117,2893,20000
115,51247,1000
34,17764,3000
40,20606,30
113,50624,30
77,10464,30
113,49840,20000
44,22601,30
11,5532,600
88,40975,20000
41,21412,1000
42,16393,20000
45,21423,600
94,43297,20000
113,50374,1000
139,40450,1000
129,56830,1000
137,59076,30
55,28116,30
81,36901,20000
107,48293,1000
145,62188,2000
14,7130,30
57,28799,400
35,18064,400
108,36556,20000
114,50827,700
81,15665,1
45,13212,20000
101,45925,2000
115,31720,20000
141,18711,1000
49,25079,1000
40,19545,30
88,41130,800
125,55333,30
100,18473,20000
10,4985,30
56,28493,4000
62,30577,1000
84,39493,2000
130,56935,30
124,54508,20000
80,37990,20000
63,31198,30
145,62527,1000
76,36228,150
26,13593,30
140,60741,30
10,5143,1000
63,30053,30
122,53818,30
27,14120,20000
103,46812,20000
138,41698,30
147,63083,4000
5,2285,1000
28,9565,20000
84,39484,30
88,19442,1000
80,15569,1000
81,38231,1
54,27617,30
55,27806,1000
30,15369,30
73,35015,140
64,28566,30
131,57673,1
93,10723,20000
1,177,1000
1,52,20000
142,61143,2000
67,32355,20000
135,59050,30
145,42245,20000
88,18768,1000
61,30390,20000
123,54477,30
105,47718,500
16,8570,300
87,40149,1000
116,51471,30
89,18708,900
30,15191,30
66,32201,1000
23,11911,500
4,1994,1000
97,24146,1000
68,33229,1000
60,30051,20000
38,19729,30
66,32498,2000
92,42695,1000
89,41419,20000
25,13134,1000
128,37034,30
114,50852,30
26,13309,3000
46,22692,30
27,14194,20000
139,60338,1000
25,12801,1000
68,32974,30
23,12130,30
108,48799,20000
72,11427,1000
140,60621,1000
80,37944,1000
32,16341,1000
113,50545,20000
100,45793,600
67,8294,1000
134,58516,30
90,41742,30
24,12392,1000
136,58837,900
84,39380,900
105,47467,600
64,31398,20000
89,19939,20000
127,55823,800
121,34314,1000
110,46812,20000
49,25125,1000
69,33398,20000
7,3672,1
72,34814,1000
84,39211,20000
130,57230,30
6,3132,900
15,7680,30
37,18997,1000
63,6055,30
112,50199,1000
106,27692,30
129,56528,30
137,40725,1000
114,50960,80
59,29761,700
110,49095,20000
45,22943,20000
137,59797,300
12,6094,30
148,63495,30
13,6558,2000
40,20524,30
87,40608,400
48,24639,10
139,42022,20000
90,41050,20000
11,4808,900
4,2039,30
51,26441,1000
105,47571,1000
31,16235,1000
47,24128,1000
57,28831,30
72,34822,800
119,52772,1000
53,27113,20000
30,15390,20000
112,3274,20000
30,15391,20000
8,4374,1000
78,37205,20
94,43393,4000
73,35105,1000
94,43222,20000
17,8983,30
35,18181,20000
65,32057,1000
51,26149,30
28,14547,1000
126,55430,30
87,40762,40
14,7050,1000
12,5965,30
54,27707,30
51,26122,20000
43,22072,1000
64,31423,20
76,36258,30
96,44237,800
95,43307,20000
1,121,2000
6,3236,30
129,15411,2000
100,45636,2000
111,49769,1000
36,18588,500
33,16872,1000
84,39515,1000
140,26408,20000
12,6363,600
2,927,600
119,53059,400
39,19915,800
114,51052,1
126,12946,30
26,13487,30
144,61687,20000
96,44093,30
79,37389,30
105,43448,20000
24,12223,30
139,60461,800
134,58573,1000
81,16019,20000
72,34726,20000
30,15498,20000
60,29813,20000
126,55588,160
65,31889,800
78,36861,1000
127,56143,800
85,39686,30
36,18461,800
34,17635,800
98,1116,20000
39,18473,20000
91,21104,30
105,47766,1000
103,46299,20000
103,46855,30
61,30306,30
112,50404,700
123,53686,30
86,40140,30
72,34778,30
76,36424,20000
27,14151,20000
46,23163,300
15,7618,1000
32,16379,2000
7,3359,1000
147,63104,2000
108,45155,20000
142,61301,30
148,63725,30
131,57120,2000
145,62403,30
25,12850,4000
145,24146,1000
37,18956,600
95,43507,20000
72,34553,1000
49,25362,4000
130,18721,20000
142,22145,1000
49,25292,1000
116,51779,30
92,16900,20000
90,15118,20000
88,40875,30
87,18436,1000
99,45450,20000
46,20475,20000
70,16338,20000
37,18930,800
137,41321,10
37,18812,1000
12,6239,1000
79,37137,20000
149,63967,160
109,28796,900
96,43899,30
84,39132,1000
16,8168,900
24,12231,30
102,46629,1000
84,15506,2000
143,61555,600
132,38712,30
59,3539,1000
120,53335,600
41,21058,30
65,32026,30
21,10849,30
6,3105,20000
135,58953,1
84,39254,30
39,20003,30
95,22749,30
84,39457,30
1,243,30
